example_type,shard,spec_name,chem_class,cluster,exact_match_top10,tanimoto_top10,mist_tanimoto,formula_success,mol_wt,heavy_atoms,ring_count,max_ring_size,amide_count,ester_count,chiral_centers,target_smiles,proposal_smiles,top_prediction_smiles
top10_hit,shard_024,MassSpecGymID0249954,small_heteroaromatic,8,1.0,0.7419354915618896,0.8620689511299133,True,334.29200000000003,24,2,6,1,0,0,COC1=C(C=CC(=C1)C=NNC(=O)CNC2=NNC(=O)NC2=O)O,COc1cc(/C=N/NC(=O)O)ccc1CNc1n[nH]c(=O)[nH]c1=O,"['COc1cc(/C=N/NC(=O)O)ccc1CNc1n[nH]c(=O)[nH]c1=O', 'COc1cc(/C=N/NC(=O)CNc2n[nH]c(O)nc2=O)ccc1O', 'COc1cc(C=NNC(=O)CNN=c2[nH]c(O)n[nH]c2=O)ccc1O', 'COc1cc(/C=N/Nc2[nH]nc(NCC(=O)N=O)c2O)ccc1O', 'COc1cc(C=NNC(=O)c2n[nH]c(=NCO)[nH]c2=O)ccc1O']"
near_miss_high_tanimoto,shard_000,MassSpecGymID0005733,other_midsize,3,0.0,0.800000011920929,1.0,True,863.3649999999994,63,1,6,0,0,0,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,COC1=C(C)C(=O)C(C)=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,"['COC1=C(C)C(=O)C(C)=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C', 'COC1=C(C)C(=O)C(CC(C)=CCCCCCCCCCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O', 'COC1=C(C)C(=O)C(C)=C(OC)C(=C(C)CCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O', 'COC1=C(C)C(=O)C(OC)=C(CCCC(=CCCC(C)=CCCC(C)=CCC=C(C)C)CCC(C)=CCCC(C)=CCCCCC=C(C)CCC=C(C)CCC=C(C)C)C1=O', 'COC1=C(C)C(=O)C(C(C)=CCCC(C)=CCC=C(C)C)=C1C']"
near_miss_high_tanimoto,shard_000,MassSpecGymID0005736,other_midsize,3,0.0,0.800000011920929,1.0,False,863.3649999999994,63,1,6,0,0,0,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,COC1=C(C)C(=O)C(C)=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,"['COC1=C(C)C(=O)C(C)=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C', 'COC1=C(C)C(=O)C(CC=C(C)CCC(=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCC=O)=C(C)C1=O', 'CC=C(C)CCC=C(C)CCC=C(C)CCC1=C(OC)C(=O)C(C)=C1OC', 'C=C(C)CCC=C(C)CCC=C(C)CCCOC1=C(OC)C(=O)C(C)=C1OC', 'CC(C)=CCCC(C)=CCCC(C)=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CC=CCC1=C(C)C(=O)C(C)=C1C']"
near_miss_high_tanimoto,shard_018,MassSpecGymID0222128,aromatic_rich_polycycle,8,0.0,0.800000011920929,1.0,True,500.5170000000002,36,3,6,2,0,0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)NCC3=CC=CC=C3,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1O)C(=O)NCc1ccccc1,"['CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1O)C(=O)NCc1ccccc1', 'CCN(Cc1cc(C(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1', 'CCN(Cc1cc(C(F)(F)F)ccc1OC)C(=O)NCc1ccccc1', 'CCN(Cc1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1', 'CCC(=O)N(CNc1cc(CC(=O)O)ccc1-c1cc(C(F)(F)F)ccc1OC)Cc1ccccc1']"
near_miss_high_tanimoto,shard_006,MassSpecGymID0092452,aromatic_rich_polycycle,8,0.0,0.800000011920929,0.9726027250289916,True,630.1190000000004,43,5,6,2,0,3,CN(C)C(=O)[C@@H]1C[C@H](CN1[C@]2(C3=C(C=CC(=C3)Cl)N(C2=O)S(=O)(=O)C4=C(C=C(C=C4)OC)OC)C5=CC=CC=C5OC)O,COc1ccc(S(=O)(=O)N2C(=O)C(c3cccc(Cl)c3)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(OC)ccc32)c(OC)c1,"['COc1ccc(S(=O)(=O)N2C(=O)C(c3cccc(Cl)c3)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(OC)ccc32)c(OC)c1', 'COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3[OH2+])(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3ccc(Cl)cc32)c(OC)c1', 'COc1ccc(S(=O)(=O)N2C(=O)C(CN3C[C@@H](O)C[C@H]3C(=O)N(C)C)(c3ccccc3O)c3cc(Cl)ccc32)c(OC)c1', 'COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CC3[C@@H](N=C(Cl)C(=O)N(C)C)OC)c3cc(Cl)ccc32)c(OC)c1', 'COc1ccc(S(=O)(=O)N2C(=O)C(CN3CC(O)CC3C(=O)N(C)C)(c3ccccc3)c3ccc(Cl)cc32)c(OC)c1']"
near_miss_high_tanimoto,shard_002,MassSpecGymID0038983,glycoside_or_sugar_rich,1,0.0,0.800000011920929,0.9375,True,837.0580000000001,58,3,14,0,1,18,CC[C@@H]1[C@@]([C@@H]([C@H](C(=NOCOCCOC)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@@](C)(O)C[C@@H](C)/C(=N/OC)[C@H](COCCOC)[C@]1(C)O,"['CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@@](C)(O)C[C@@H](C)/C(=N/OC)[C@H](COCCOC)[C@]1(C)O', 'CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOOCOC)[C@]1(C)O', 'CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\\OCOC)C[C@@H]1C', 'CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2O[CH]CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOC)C(O)C1(C)O', 'CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@H](C)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOC)[C@H](O)[C@]1(C)O']"
near_miss_high_tanimoto,shard_023,MassSpecGymID0238244,polycyclic_aliphatic_like,8,0.0,0.800000011920929,0.8732394576072693,True,546.7070000000007,39,5,6,0,0,0,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)N5CCC(CC5)(F)F,COc1cc2c(NC3CCC(F)(F)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN1CCCCC1,"['COc1cc2c(NC3CCC(F)(F)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN1CCCCC1', 'COc1cc2c(NC3CCC(F)(F)CC3)nc(N3CCN(C(C)C)C3)nc2cc1OCCCN1CCCCC1', 'COc1cc2c(NC3CCC(C)(C)NC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCCC1', 'COc1cc2c(NC3CCN(C)CC3)nc(NC3CCC(F)(F)CC3)nc2cc1OCCCN1CCCCC1', 'COc1cc2c(NC3CCC(F)(F)CC3)nc(NC3CCN(C)CC3)nc2cc1OCCCN1CCCCC1']"
near_miss_high_tanimoto,shard_023,MassSpecGymID0236130,other_macrocycle,2,0.0,0.800000011920929,0.8695651888847351,True,547.6090000000003,39,3,18,0,0,0,C1COCCOCCN(CCOCCOCCN1CC2=NC(=CC=C2)C(=O)O)CC3=NC(=CC(=C3)N)C(=O)O,O=C(O)c1cccc(CN2CCOCCOCCN(Cc3cccc(C(=O)O)n3)CCOCC2)n1,"['O=C(O)c1cccc(CN2CCOCCOCCN(Cc3cccc(C(=O)O)n3)CCOCC2)n1', 'O=C(O)c1cccc(CN2CCOCC2)n1', 'O=C(O)c1cc(CN2CCN(Cc3cccc(C(=O)O)n3)CC2)cc(CN2CCOCC2)n1', 'O=C(O)c1cccc(CN2CCCOCCOCC2)n1', 'O=C(O)c1cccc(CN2CCOCCCOCC2)n1']"
near_miss_high_tanimoto,shard_028,MassSpecGymID0340583,glycoside_or_sugar_rich,6,0.0,0.800000011920929,0.8461538553237915,False,800.7600000000007,56,5,6,0,1,15,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)OCCC5=CC(=C(C=C5)O)O)O)O)O)O,COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)[C@H]2O)cc1O,"['COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)[C@H]2O)cc1O', 'COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](OC(=O)C=Cc4ccc(O)c(O)c4)CO[C@H]3CO)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)cc1O', 'COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3OC[C@@H](OC(=O)C=Cc4ccc(O)c(O)c4)[C@@H]3O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)cc1O', 'COc1ccc(CCOC2OCOC(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)cc1O', 'COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](OC(=O)C=Cc3ccc(O)c(OC)c3)[C@H](OOO[C@@H]3OC[C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]4O)[C@H]3O)[C@H]2O)cc1O']"
near_miss_high_tanimoto,shard_024,MassSpecGymID0253669,glycoside_or_sugar_rich,5,0.0,0.800000011920929,0.8409090638160706,True,743.4090000000003,48,5,6,1,0,10,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,"['NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1', 'NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](OP(=O)([O-])O)[C@H]2O)c1', 'NC(=O)c1ccc[n+]([C@@H]2O[C@H](OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@H](O)[C@H]2O)c1', 'NC(=O)c1ccc[n+]([C@@H]2O[C@@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@H]3O)OC[C@H]2O)c1', 'NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C(OO)C2OO)c1']"
near_miss_high_tanimoto,shard_001,MassSpecGymID0027382,aromatic_rich_polycycle,0,0.0,0.800000011920929,0.8133333325386047,True,493.61500000000024,37,5,6,1,0,0,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Cc1ccc(NC(=O)c2ccc(C)c(N3CCN(C)CC3)c2)cc1Nc1nccc(-c2cccnc2)n1,"['Cc1ccc(NC(=O)c2ccc(C)c(N3CCN(C)CC3)c2)cc1Nc1nccc(-c2cccnc2)n1', '[3H]c1cc(CN2CCN(C)CC2)cc(NC(=O)c2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)c1', 'Cc1ccc(C(=O)Nc2ccc(C)c(N3CCN(C)CC3)c2)cc1Nc1nccc(-c2cccnc2)n1', 'Cc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1CN1CCN(C)C1', 'Cc1ccc(C(=O)Nc2ccc(C)c(-c3cccnc3)c2)cc1Nc1nccc(N2CCN(C)CC2)n1']"
near_miss_high_tanimoto,shard_002,MassSpecGymID0039782,glycoside_or_sugar_rich,1,0.0,0.800000011920929,0.8111110925674438,False,748.9960000000002,52,3,15,0,1,18,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H](C([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,CC[C@H]1OC(=O)[C@H](C)C(OC2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@@]1(O)COC,"['CC[C@H]1OC(=O)[C@H](C)C(OC2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@@]1(O)COC', 'CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(O)C[C@@H](C)CN(C)[C@H](O)[C@@H]1C', 'CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@@H]3O)[C@](C)(O)C[C@@H](C)CN(C)[C@](C)(O)[C@@H](C)COC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O', 'CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2CCC(C)C(O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](CO)[C@]1(C)O', 'CC[C@H]1OC(=O)[C@H](C)[C@@H](OC)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)C[C@H](C)COC(=O)[C@H](C)[C@@H](O)[C@]1(C)O']"
near_miss_high_tanimoto,shard_012,MassSpecGymID0205377,other_midsize,8,0.0,0.800000011920929,0.800000011920929,True,432.5860000000002,30,3,6,0,0,1,CC1CCN(CC1)CC(CN(C2=CC=C(C=C2)OC)S(=O)(=O)C3=CC=C(C=C3)C)O,COc1ccc(N(CC(O)CN2CCCCCC2)S(=O)(=O)c2ccc(C)cc2)cc1,"['COc1ccc(N(CC(O)CN2CCCCCC2)S(=O)(=O)c2ccc(C)cc2)cc1', 'CCc1cc(OC)ccc1N(CC(O)CN1CCCC1)S(=O)(=O)c1ccc(C)cc1', 'CCc1cc(C)ccc1N(CC(O)CN1CCCC1)S(=O)(=O)c1ccc(OC)cc1', 'COc1ccc(N(CC(O)CCCN2CCCC2)S(=O)(=O)c2ccc(C)cc2)cc1', 'CCc1ccc(N(OC)S(=O)(=O)c2ccc(C)cc2)cc1C[C@@H](O)CN1CCCC1']"
near_miss_high_tanimoto,shard_014,MassSpecGymID0207799,small_heteroaromatic,8,0.0,0.800000011920929,0.7941176295280457,True,385.5080000000001,28,3,6,1,0,1,CC1CCCN(C1)CCCNC(=O)CCC2=CC3=C(C=CC(=C3)OC)NC2=O,COc1ccc2[nH]c(=O)c(CCC(=O)NCCCN3CCCCCC3)cc2c1,"['COc1ccc2[nH]c(=O)c(CCC(=O)NCCCN3CCCCCC3)cc2c1', 'COc1ccc2[nH]c(=O)c(CCC(=O)NCCCC3CCCCN3C)cc2c1', 'COc1ccc2[nH]c(=O)c(CCC(=O)NCCCNC3CCCCC3)cc2c1', 'COc1ccc2[nH]c(=O)c(CCNC(=O)CCCCN3CCCCC3)cc2c1', 'COc1ccc2[nH]c(=O)c(CCNC(=O)CCCC3CCCCN3C)cc2c1']"
near_miss_high_tanimoto,shard_030,MassSpecGymID0357179,glycoside_or_sugar_rich,6,0.0,0.800000011920929,0.7865168452262878,False,828.7700000000007,58,5,6,0,2,15,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C)OCCC3=CC(=C(C=C3)O)O)COC4C(C(C(C(O4)CO)O)O)O)OC(=O)C=CC5=CC(=C(C=C5)O)O)O)O)O,COc1cc(CCO[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@@H](O)[C@H]3O)[C@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)ccc1O,"['COc1cc(CCO[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@@H](O)[C@H]3O)[C@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)ccc1O', 'COc1cc(CCO[C@@H]2O[C@@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2O)ccc1O', 'COc1cc(CCOC2O[C@@H](COC(=O)C=Cc3ccc(O)c(O)c3)[C@@H](O[C@@H]3OC(C)[C@H](O)C(O)C3O)[C@H](O[C@H]3O[C@H](CO)C(O)C3O)C2O)ccc1O', 'COc1cc(CCOC2OC(CO)C(OC3OC(C)C(OC(=O)C=Cc4ccc(O)c(O)c4)C(O)C3O)C(OC3OC(C)C(O)C(O)C3O)C2O)ccc1O', 'COc1cc(CCO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3OC(OC(=O)C=Cc4ccc(O)c(O)c4)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)ccc1O']"
near_miss_high_tanimoto,shard_021,MassSpecGymID0231042,other_midsize,0,0.0,0.800000011920929,0.7831325531005859,True,541.7000000000003,40,5,6,1,0,0,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CC3)nc2)cc2c1cnn2C(C)C,"['CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CC3)nc2)cc2c1cnn2C(C)C', 'CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C', 'CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)C3)nc2)cc2c1cnn2C', 'CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1c(C)nn2C', 'CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(C)cc2c1cnn2-c1ccc(N2CCN(C(C)C)CC2)nc1']"
near_miss_high_tanimoto,shard_018,MassSpecGymID0222455,aromatic_rich_polycycle,8,0.0,0.800000011920929,0.773809552192688,True,691.6200000000001,48,5,6,3,0,0,CN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(CC4=CC=C(C=C4)NC(=O)C=C)C(=O)NC5=C(C(=CC(=C5Cl)OC)OC)Cl,[CH-]CCc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,"['[CH-]CCc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1', 'COc1cc(OC)c(Cl)c(Nc2cc(N(Cc3ccccc3)C(=O)Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c1Cl', 'COc1cc(OC)c(Cl)c(Nc2cc(N(Cc3ccc(OC4CC4=[N-])cc3)C(=O)Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c1Cl', 'COc1cc(OC)c(Cl)c(Nc2cc(N(Cc3ccc(CC=O)cc3)C(=O)Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c1Cl', 'COc1cc(OC)c(Cl)c(Nc2cc(N(Cc3ccc(CN4C=[O+]4)cc3)C(=O)Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c1Cl']"
near_miss_high_tanimoto,shard_020,MassSpecGymID0227949,aromatic_rich_polycycle,2,0.0,0.800000011920929,0.75,True,360.4570000000001,27,3,6,0,0,0,CC(C)C1=CC=C(C=C1)C2=NC(=O)N(C3=C2C=C(C=C3)OCC#C)C(C)C,C#CCn1c(=O)nc(-c2ccc(C(C)C)cc2)c2cc(OC)ccc21,"['C#CCn1c(=O)nc(-c2ccc(C(C)C)cc2)c2cc(OC)ccc21', 'C#CCCn1c(=O)nc(-c2ccc(C(C)C)cc2)c2cc(OC)ccc21', 'C#COc1ccc2c(c1)c(-c1ccc(C(C)C)cc1)nc(=O)n2C(C)C', 'CCn1c(=O)nc(-c2ccc(C(C)C)cc2)c2cc(OC)ccc21', 'C#CCOc1ccc2c(c1)c(-c1ccc(CC)cc1)nc(=O)n2C(C)C']"
near_miss_high_tanimoto,shard_019,MassSpecGymID0224901,aromatic_rich_polycycle,0,0.0,0.800000011920929,0.7407407164573669,True,498.62300000000033,37,4,6,2,0,0,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OCCCOC3=CC4=C(C=CC=C4CCNC(=O)C)C=C3,CC(=O)NCCc1cccc2ccc(CCCCCCOc3ccc4cccc(NC(=O)O)c4c3)cc12,"['CC(=O)NCCc1cccc2ccc(CCCCCCOc3ccc4cccc(NC(=O)O)c4c3)cc12', 'CC(=O)NCCc1cccc2ccc(OCCCCCCc3ccc4cccc(NC(=O)O)c4c3)cc12', 'CC(=O)NCCc1cccc2ccc(OCCCCCOc3ccc4cccc(NC(C)=O)c4c3)cc12', 'CC(=O)NCCc1cccc2ccc(OCCCCCCc3cccc4ccc(NC(=O)O)cc34)cc12', 'C=C(C)NCCc1cccc2ccc(OCCCCCOc3ccc4cccc(NC(=O)O)c4c3)cc12']"
near_miss_high_tanimoto,shard_014,MassSpecGymID0207797,small_heteroaromatic,8,0.0,0.800000011920929,0.7042253613471985,True,385.5080000000001,28,3,6,1,0,1,CC1CCCN(C1)CCCNC(=O)CCC2=CC3=C(C=CC(=C3)OC)NC2=O,COc1ccc2[nH]c(=O)c(CCC(=O)NCCCN3CCCCCC3)cc2c1,"['COc1ccc2[nH]c(=O)c(CCC(=O)NCCCN3CCCCCC3)cc2c1', 'COc1ccc2[nH]c(=O)c(CCCC(=O)NCCCN3CCCCC3)cc2c1', 'COc1ccc2[nH]c(=O)c(CCCNC(=O)CCNC3CCCCC3)cc2c1', 'COc1ccc2cc(CCCNC(=O)[13CH2][13CH2][15NH]C3CCCCC3)c(=O)[nH]c2c1', 'COc1ccc2[nH]c(=O)c(CCC(=O)NC[C@@H](C)CN3CCCCC3)cc2c1']"
near_miss_high_tanimoto,shard_017,MassSpecGymID0215863,aromatic_rich_polycycle,8,0.0,0.800000011920929,0.6973684430122375,True,446.46300000000014,33,4,6,1,0,1,COC1=CC=C(C=C1)C2=CN(C(=O)C=N2)CC(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)O,COc1ccc(-c2cc(=O)n(CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)O)cn2)cc1,"['COc1ccc(-c2cc(=O)n(CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)O)cn2)cc1', 'COc1ccc(-c2cc(=O)n(CC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)O)cn2)cc1', 'COc1ccc(-c2cc(=O)n(C(=O)C(Cc3c[nH]c4ccccc34)NC(=O)O)cn2)cc1', 'COc1ccc(-c2cc(=O)n(CC(=O)N[C@H](C=O)Cc3c[nH]c4ccccc34)cn2)cc1', 'COc1ccc(-c2cc(=O)n(CC([O])[C@H](Cc3c[nH]c4ccccc34)NC(=O)O)cn2)cc1']"
